"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17"
"3957","county","Pine County","driving","","Minnesota","United States",100,93.57,80.84,103.85,148.85,104.55,125.84,113.96,84.85,90.79,107.94,167.9,174.69,139.68,101.06,80.26,86.16,101.92,171.54,161.22,127.48,87.71,88.78,88.45,102.87,167.81,155.73,140.34,90.05,97.79,90.79,107.33,199.88,180.14,172.36,155.2,96.27,100.2,119.7,194.72,189.31,171.91,105.08,88.37,94.47,119.12,167.28,166.58,163.8,96.36,88.57,100.45,134.68,202.83,192.51,150.9,101.52,106.06,111.26,120.31,148.2,132.64,129.28,86,80.06,76.82,73.34,94.59,88.08,74.08,67.77,67.44,62.69,62.41,98.2,48.08,45.82,55.61,58.11,55.49,54.63,62,72.28,75.39,59.01,66.38,61.79,75.59,91.4,98.08,42.22,63.72,68.35,63.31,92.14,93,131.61,104.91,80.75,79.73,91.32,94.31,117.36,152.66,115.19,87.26,71.99,88.74,116.71,152.17,207.25,175.39,100.37,94.68,104.34,117.08,162.98,155,147.46,NA,NA,117.81,135.46,199.43,181.9,186.45,134.23,140.83,148.77,191.77,298.16,267.08,264.21,445.41,149.92,153.64,177.35,246.4,261.55,328.05,171.29,149.75,155.65,180.59,279.2,288.17,430.14,165.4,143.16,157.49,201.6,313.31,322.44,515.48,193.98,179.36,198.03,209.21,328.01,319.7,572.07,198.36,196.68,190.66,240.46,348.08,367.32,406.31,193.45,190.38,242.14,368.55,435.42,347.87,696.23,354.83,202.7,194.8,237.06,364.05,368.22,371.29,219.33,180.02,226.9,248.03,370.93,326.54,406.96,208.27,183.91,219.21,264.54,372.48,317.57,384.32,207.04,208.11,239.84,275.14,373.05,373.05,402.62,230.02,239.03,216.67,266.67,387.59,358.76,417.2,231.53,214.37,222.89,269.62,344.92,375.06,487.1,238.9,209.91,227.31,259.25,372.97,349.51,419.21,201.27,193.86,207.9,245.9,351.02,345.99,374.24,195,181.53,193.57,244.14,464.58,414.62,392.92,512.57,166.01,171.17,196.23,285.83,269.37,284.56,160.61,154.87,173.59,194.06
"3985","county","Polk County","driving","","Minnesota","United States",100,96.09,82.57,99.62,92.76,69.22,96.46,101.88,88.95,84.4,109.54,137.21,137.86,91.42,92.76,105.31,95.01,100.97,147.88,143.49,83.32,101.98,96.03,91.64,98.82,126.06,141.02,106.65,97.43,100.59,70.13,104.66,146.43,153.89,103.91,113.24,107.51,95.23,111.37,150.4,175.92,102.41,95.12,96.84,98.12,122.2,151.47,156.78,107.56,91.58,104.4,110.03,117,151.15,131.64,94.05,93.35,97.64,122.04,100.64,117.05,104.13,65.68,79.03,84.93,75.98,73.94,76.57,53.57,49.38,72.49,73.19,72.82,73.67,85.74,55.6,48.53,69.6,67.18,83.59,57.53,52.82,66.65,55.12,75.23,65.2,73.24,77.75,90.13,70.29,53.57,75.66,82.25,71.58,77.53,82.68,81.34,61.5,73.62,76.25,71.21,85.42,118.07,75.17,64.66,82.95,95.39,85.2,108.47,122.63,103.38,90.94,93.46,93.51,96.68,108.42,135.28,96.19,79.14,NA,NA,106.27,113.62,151.05,138.28,120.75,138.5,131.9,147.94,156.89,175.34,154.53,116.62,132.12,163.38,160.21,159.46,175.17,155.44,136.3,152.01,128.53,154.48,165.63,205.04,156.78,133.3,157.27,136.78,172.87,171.74,222.2,203.43,143.11,168.58,167.77,162.09,177.1,205.68,164.83,146.06,165.79,188.63,183.65,205.2,232.12,201.34,185.79,187.61,182.57,205.79,224.99,216.57,184.08,217.37,171.64,186.22,199.79,215.82,251.05,206.27,225.95,175.39,197.32,189.38,210.62,229.6,245.47,176.73,165.15,180.64,209.65,194.53,227.13,234.16,184.5,182.14,180.75,209.44,206.11,239.09,224.56,170.62,171.85,173.35,188.53,180.05,225.31,204.34,184.13,179.89,181.02,184.88,199.52,209.38,201.88,179.2,181.66,173.14,182.84,235.17,276.03,258.93,195.6,190.62,173.24,189.06,209.71,219.84,207.29,154.21,167.51,184.88,178.82,197.05,256.94,211.26,183.86,174.1,167.56,162.95,176.25,205.52,197.16,135.87,171.85,161.23,158.23,189.81
"4040","county","Ramsey County","driving","","Minnesota","United States",100,101.37,97.18,103.66,88.12,84.69,74.7,94.12,99.19,105.55,112.68,118.93,119.87,84.12,91.19,95.12,96.11,103.52,116.86,118.39,77.18,92.48,99.32,99.9,109.63,117.53,111.28,74.56,98.04,104.89,100.72,106.43,129.47,121.7,91.22,98.74,113.58,105.19,110.77,129.07,128.73,89.3,100.03,105.67,106.35,113.91,132.92,124.34,90.06,99.55,109.93,106.94,114.58,130.89,123,86.78,95.37,102.74,101.86,97.09,103.06,88.2,62.18,69.27,65.25,57.28,55.64,61.9,50.28,40.09,50.51,51.03,49.71,56.91,62.15,35.87,31.82,47.43,49.6,50.37,49.61,53.64,57.47,48.47,51.38,53.18,51.94,52.48,62.66,57.36,29.31,49.99,51.95,57.17,60.35,68.59,66.36,52.69,60.57,60.29,66.44,66.08,73.75,70.2,54.81,67.5,58.98,68.78,75.13,81.87,77.26,62.27,71.72,73.95,76.95,76.83,86.91,75.8,59.12,NA,NA,75.8,85.02,99.44,80.44,60.33,88.22,95.03,98.34,98.89,109.03,87.69,75.67,76.06,91.3,101.76,119.19,103.54,90.45,86.08,119.64,107.47,107.94,108.7,124.7,104.6,88.95,109.27,105.71,112.19,118.28,128.78,111.52,93.58,111.89,117.78,119.71,114.03,136.25,114.28,87.17,114.62,122.12,125.19,128.94,138.68,123.33,96.74,115.38,127.01,130.38,129.56,114.71,88.02,85.77,114.04,122.82,125.87,126.37,140.4,118.47,104.35,122.9,120.46,130.48,133.23,139.75,119.22,104.89,122.05,122.74,132.25,134.69,144.38,132.49,108.2,125.04,127.25,132.34,137.2,143.72,128.03,106.81,126.23,131.02,129.74,135.8,148,139,112.7,125.05,131.15,123.7,135.68,142.67,136.43,112.68,127.15,127.89,131.28,136.29,146.86,130.67,110.52,122.26,125.86,129.97,129.79,146.87,130.22,106.83,120.47,131.55,132.68,135.1,146,125.28,103.7,95.82,118.81,120.39,129.66,141.27,134.26,108.15,118.99,123.34,123.63,128.6
"4041","county","Ramsey County","transit","","Minnesota","United States",100,98.73,92.98,90.3,81.95,70.62,64.49,83.48,97.87,99.07,106.56,102.27,85.45,65.09,89.32,95.29,95.07,97.3,92.13,91.89,66.54,94.49,100.95,100.95,96.4,100.93,80.28,70.64,97.04,100.5,91.29,79.86,100.72,85.84,69.13,88.01,94.47,95.05,96.8,100.99,91.67,74.04,101.87,106.26,99.42,97.26,100.08,87.24,72.82,100.16,104.37,100.36,104.29,107.71,86.16,73.62,94.45,104.79,91.71,89.62,86.5,64.29,53.46,53.3,50.68,43.06,38.59,37.4,35.23,26.38,33.16,32.82,34.08,33.78,35.09,23.3,23.26,34.25,34.12,32.86,32.76,27.36,29.36,28.35,34.99,34.04,32.7,28.57,31.27,26.36,19.03,28.27,27.18,31.05,31.01,29.72,28.81,26.4,30,30.32,34.37,31.25,33.68,31.67,28.57,34.71,28.31,33.6,32.19,33.86,33.62,32.6,33.3,36.98,34.65,35.01,32.13,26.3,25.09,30.06,21.33,32.6,34.71,39.01,32.13,25.21,39.62,37.81,38.71,37.4,36.58,34.93,34.1,38.77,40.06,43.68,43.16,19.13,18.19,19.2,24.61,23.96,40.7,37.4,42.29,40.78,38.51,44.81,43.3,41.67,47.04,46.48,43.32,38.67,46.74,52.7,47.79,44.69,54.49,44.16,39.44,52.74,49.01,52.41,49.64,51.11,49.4,43.62,46.5,50.1,50.48,51.13,47.55,42.64,39.92,55.19,56.46,57.71,53.36,55.51,49.15,47.22,58.71,51.57,57.55,54.25,53.02,47.97,47,58.11,58.09,59.72,55.55,54.35,44.51,42.58,57.55,58.71,56.02,56.7,53.28,46.52,41.93,53.68,50.66,49.84,49.32,47.73,46.74,38.05,50.89,50.18,44.08,43.28,48.67,46.5,40.85,51.59,47.57,48.41,50.42,48.75,43.62,42.84,53.48,51.39,53.58,48.19,52.11,41.93,39.78,51.49,51.25,53.92,48.97,53.46,46.04,37.81,41.35,51.55,47.55,44.95,47.1,44.85,43.88,52.98,49.82,49.36,51.51
"4042","county","Ramsey County","walking","","Minnesota","United States",100,114.55,97.5,119.27,100.52,121.29,86.39,120.44,117.17,132.84,122.43,146.54,187.8,121.27,107.1,110.09,108.07,123.98,146.91,234.53,110.57,116.03,138.67,124.22,148.57,152.95,156.75,96.36,107.43,131.11,113.97,121.39,162.68,196.36,116.79,110.8,122.46,121.62,145,178.27,214.44,130.39,128.41,136.46,131.3,165.16,202.54,200.75,138.79,144.39,159.21,137.81,183.43,210.91,200.5,130.41,121.87,139.06,136.07,122.16,132.09,140.42,80.64,82.54,84.02,74.15,67.8,82.31,66.41,57.81,69.41,69.1,60.79,82.75,91.01,52.18,46.95,87.14,86.04,78.75,69.41,61.66,78.15,78.09,71.61,88.82,76.19,69.09,88.91,89.49,40.85,62.69,62.98,65.31,74.78,94.28,97.81,80.17,73.63,78.38,96.67,88.97,107.08,105.52,83.41,99.56,75.65,93.74,104.45,106.79,114.28,96.13,94.46,99.62,100.35,107.55,106.1,94.38,74.46,94.98,77.88,99.17,114.55,141.21,107.3,76.98,122.79,134.92,139.85,132.57,149.12,124.87,116.15,116.77,124.93,145.02,176.59,123.77,108.84,125.29,173.94,186.12,150.01,144.43,175.92,144.99,124.29,158.9,141.92,158.4,171.16,183.45,163.7,129.59,154.36,166.45,166.79,144.6,187.82,155.71,115.38,162.81,179.13,181.64,186.41,191.26,174.09,130.55,149.68,179.11,166.97,169.91,152.44,123.45,113.84,153.26,164.64,161.06,173.71,197.42,166.58,151.28,167.12,155.09,180.77,175.28,182.64,153.97,142.14,161.14,166.16,179.04,183.18,188.62,161.75,128.55,170.78,176.15,176.55,191.36,193.76,178.79,142.02,169.36,177.67,183.18,180.12,200.21,181,142.41,163.91,189.72,155.9,182.06,190.68,195.71,156.05,168.39,171.24,174.46,177.82,196.94,183.66,151.43,166.14,165.29,175.19,172.97,194.34,201.29,150.55,172.59,179.87,190.53,194.46,204.5,195.4,164.14,139.77,162.69,159.19,183.12,200.12,209.09,159.63,168.89,172.51,177.32,179.56
"4055","county","Redwood County","driving","","Minnesota","United States",100,90.74,92.53,99.72,50.19,34.31,68.71,97.26,89.41,86.29,104.25,119.85,117.96,85.82,93.29,93.38,86.29,105.01,116.26,129.02,67.3,88.28,83.08,83.74,99.05,132.04,123.25,59.26,85.73,91.87,59.64,92.82,125.33,151.98,96.31,107.37,113.99,110.68,107.84,143.76,130.34,98.3,91.12,88.75,92.72,104.06,131.66,153.69,92.72,92.72,96.69,81.76,100.19,122.97,128.45,81.76,100.47,92.16,88.85,110.68,107.09,92.63,72.21,63.14,60.59,66.35,59.17,71.93,62.48,50,61.72,60.78,66.45,60.4,70.42,33.65,37.81,63.33,64.65,50.85,54.54,51.32,54.25,50.38,66.73,67.11,63.89,66.07,74.39,54.73,35.44,57.84,62,79.4,68.71,81.47,79.58,61.53,72.4,84.4,92.34,83.55,99.81,82.04,80.25,91.78,72.68,100.85,87.33,108.51,101.32,76.56,100.76,82.61,98.77,104.25,156.24,100,80.81,NA,NA,99.43,121.93,138.19,113.99,91.02,119.94,135.35,122.78,137.15,149.34,151.7,112.67,127.98,134.03,122.21,135.92,152.08,139.6,112.67,142.82,127.5,147.73,147.54,169.09,151.04,118.81,134.69,138.47,152.93,164.65,204.44,166.73,149.81,136.39,147.64,162.19,149.15,216.54,178.17,138.56,153.12,174.67,181.29,198.39,224.67,213.14,159.74,156.9,167.39,159.26,200.28,181.47,117.2,164.37,167.86,154.54,173.53,195.94,218.43,206.99,196.41,171.08,160.68,167.67,180.06,269.66,215.69,166.45,155.39,184.12,168.34,188.75,219.28,211.34,191.87,177.98,182.14,189.51,175.8,213.52,212.48,170.32,159.92,213.71,183.55,177.69,212.1,190.93,152.93,177.6,183.08,180.34,209.92,237.9,216.64,186.67,169.47,170.89,174.48,210.68,231.76,282.51,205.2,167.3,172.5,156.62,177.32,209.17,213.99,227.13,150,178.36,159.74,194.9,200.95,236.67,187.71,159.17,137.43,131.95,169.57,197.07,185.82,154.73,158.51,133.27,144.05,171.08
"4062","county","Rice County","driving","","Minnesota","United States",100,95.29,91.31,106.3,79.24,84.19,105.58,106.61,95.91,89.74,104.77,134.06,138.03,102.17,93.28,97.33,97.93,99.74,125.3,141.32,94.99,93.39,94.48,94.95,104.85,136.44,144.82,79.6,97.67,100.8,93.08,101.64,141.68,146.52,113.73,118.19,107.64,98.52,107.31,139.48,166.31,125.37,97.39,97.59,101.51,107.98,146.84,152.05,114.49,99.02,101.6,104.56,111.32,145.08,152.18,116.28,102.39,105.49,104.59,108.61,129.13,118.56,93.65,91.4,93.85,78.72,66.67,80.02,64.31,56.14,64.25,63.66,58.11,68.61,73.01,44.74,43.91,62.86,57.75,61.32,59.59,59.44,66.7,64.33,63.97,68.84,65.14,65.74,86,85.46,31.86,60.57,61.48,69.33,73.2,89.92,102.7,76.38,77.99,75.55,93.72,87.07,97.79,108.19,91.47,84.89,72.79,86.8,101.64,120.35,118.87,100.85,98.52,97.82,101.6,101.48,117.29,119.83,83.39,NA,NA,104.04,118.14,144.55,117.7,82.5,118.07,119.6,125.72,131.52,155.03,128.8,112.6,112.65,119.88,121.83,144.27,165.94,152.64,132.42,129.26,122.11,145.51,145.05,168.56,156.53,130.3,135.7,127.99,137.68,154.67,183.18,172.03,149.74,147.1,152.36,162.34,162,193.42,176.41,150.05,152.1,152.8,168.59,172.94,197.23,194.42,162.06,139.79,161.61,168.48,182.42,185.66,134.76,145.73,152.54,158.86,158.06,157.13,202,170.84,166.28,160.09,141.06,173.75,178.26,200.96,183.3,168.19,155.88,155.63,167.78,180.1,209.83,180.56,154.61,173.18,162.63,180.64,181.85,211.67,204.72,163.06,162.05,163.06,169.31,172.27,210.97,206.33,169.54,165.22,168.72,162.57,178.12,212.99,232.95,184.45,172.57,160.21,170.74,171.21,200.2,202.31,164.15,149.1,152,161.95,160.06,187.06,188.1,153.5,142.48,154.02,150,170.95,213.42,196.73,160.92,141.26,147.04,137.74,164.88,180.15,190.15,154.79,143.94,141.62,149.71,159.07
"4195","county","Scott County","driving","","Minnesota","United States",100,97.18,89.23,109.52,81.46,86.71,80.21,95.65,91.41,93.75,104.28,116.47,115.61,84.08,85.33,88.09,85.85,92.05,110.89,118.45,74.91,82.4,85.72,87.85,94.46,118.25,117.35,75.32,90.64,93.75,88.05,90.56,119.13,126.98,98.63,96.94,113.23,95.3,95.45,122.74,126.55,88.27,90.87,93.35,93.11,102.44,127.45,133.26,90.17,89.17,94.84,96.28,102.69,125.02,140.04,102.41,96.18,95.54,97.5,96.22,107.61,98.64,72,76.34,72.65,63.9,58.86,67.94,54.67,43.5,56.96,57.08,54.81,60.51,67.35,38.19,35.53,54.44,57.3,58.36,54.02,56.62,57.67,49.09,59,62.94,61.47,58.15,73.95,70.65,30.78,58.62,60.39,64.64,66.99,80.02,82.99,65.44,73.28,73.29,83.4,79.16,90.18,84.95,69.04,84.73,74.06,85.64,94.91,105.79,96.73,79.11,90.44,91.16,97.84,97.83,110.23,102.04,73.6,NA,NA,94.74,113.21,129.24,105.61,77.26,114.21,120.22,128,128.59,138.98,108.53,94.12,93.85,122.82,140.57,145.05,155.89,140.02,121.31,140.54,137.4,154.4,156.47,179.03,147.17,122.14,149.8,141.36,152.59,168.1,180.09,154.65,131.66,155.32,160.23,162.87,153.54,175.64,160.89,128.45,151.88,165.78,166.9,172.09,182.59,172.14,132.51,143.31,163.34,165.2,165.16,149.73,116.74,117.27,149.24,159.39,159.47,159.84,186.47,159.51,140,154.38,150.87,166.91,174.66,185.12,173.54,148.65,158.13,159.68,166.53,179.19,197.99,175.06,140.65,156.89,159.78,163.09,167.89,188.48,179.61,142.08,160.87,164.38,161.37,165.17,190.53,178.87,147.96,151.44,160.25,150.94,170.44,179.89,182.6,146.34,150.53,154.08,160.32,160.52,179.94,172.3,138.86,146.26,150.74,150.09,157.08,165.56,167.34,137.91,141.89,149.19,149.81,155.85,170.81,149.23,124.41,110.38,135.09,132.18,145.15,165.38,171.31,133.15,130.8,135.42,139.85,139.88
"4229","county","Sherburne County","driving","","Minnesota","United States",100,99.4,96.56,102.06,91.49,89.41,90.38,103.01,97.68,96.32,101.57,127.56,136.58,108.71,94.32,96.52,95.05,103.49,135.63,127.78,90.71,93.69,95.81,92.91,107.87,128.7,123.2,91.4,95.5,104.78,105.3,102.42,129.37,130.1,107.11,117.35,122.95,107.24,105.39,139.26,138.21,109.18,99.63,100.57,100.6,110.81,132.82,130.32,102.69,107.66,112.96,106.33,109.31,136.54,144.6,99.03,101.12,102.47,105.36,102.57,115.4,103.41,82.55,81.19,76.77,73.57,72.85,77.7,67.72,56.91,69.22,70.16,63.81,74.57,81.97,52.47,44.04,62.86,67.68,67.54,67.46,69.73,70.2,62.8,71.75,74.7,74.75,74.83,89.87,86.14,43.73,77.55,78.36,84.07,88.16,101.49,97.4,83.51,87.1,86.66,100.15,98.45,110.7,103.73,86.67,100.96,92.26,100.43,111.56,132.12,117.51,103.78,112.98,112.02,118.03,118.42,140.35,113.24,97.38,NA,NA,118.26,138.43,163.22,128.3,116.5,141.33,150.82,153.64,162.09,196.91,133.68,118.87,162.76,147.66,163.85,162.39,188.3,156.47,144.66,156.03,151.7,160.74,173.73,208.4,166.91,172.02,171.75,164.26,175.4,196.11,218.85,181.51,186.47,173.76,174.06,178.97,171.83,219.56,193.69,175.98,181.02,184.68,199.71,200.59,228,206.9,192.31,174.04,186.28,190.91,233.57,196.72,141.7,254.7,187.46,184.8,189.46,201.69,229.91,215.06,201.14,193.12,174.45,189.8,207.67,233.92,199.9,203.34,185.28,184.52,189.02,204.31,231.17,190.95,189.24,187.23,195.74,192.85,207.26,230.2,212.8,196.05,187.42,193.71,192.76,207,231.53,206.08,212.12,186.42,197.2,187.41,210.19,220.46,219.74,224.36,189.48,184.22,194.18,204.85,246,206.61,208.25,170.46,177.3,186.19,186.52,217.35,191.77,181.77,169.97,168.35,179.25,193.22,240.21,165.77,158.61,207.54,167.1,161.29,184.29,205.16,192.96,166.37,164.95,167.66,159.39,175.87
"4294","county","St. Louis County","driving","","Minnesota","United States",100,106.81,97.11,108.57,127.96,105.2,101.22,108.93,102.25,102.58,104.94,141.53,164.07,114.66,95.67,100.19,99.84,107.11,142.69,154.07,101.43,94.83,98.67,96.76,110.32,136.24,149.4,108.03,103.06,103.63,105.83,110.12,169.28,160.74,123.3,115.31,102.66,105.63,113.65,145.46,158.53,119.81,106.45,107.32,112.77,117.29,148,158.54,116.12,102.3,109.37,109.61,117.05,150.71,146.8,106.34,100.4,102.97,106.25,101.14,113.3,107.4,82.39,78.75,78.72,64.18,63.1,75.3,63.56,44.99,57.27,55.83,54.76,62.64,63.94,44.23,34.96,51.49,51.88,52.47,53.73,55.75,58.97,51.73,58.99,60.1,61.38,60.51,71.23,63.52,38.32,61.49,60.65,63.82,69.15,78.27,79.28,66.89,70.04,71.53,73.18,78.55,91.66,89.07,73.09,76.24,80.05,84.16,100.59,102.6,108.86,82.74,93.08,94.4,101.89,101.88,119.97,107.84,80.84,NA,NA,102.62,113.97,143.28,125.86,103.56,126.81,134.65,141.76,144.57,168.74,157.38,143.81,133.4,134.77,152.4,153.75,172.66,166.74,133.19,152.04,155.28,154.85,167.27,199.26,194.16,148.84,162.41,155.54,149.24,177.56,209.52,219.24,181.1,172.69,178.89,190.08,188.59,237.02,225.76,177.06,182.91,197.4,199.45,215.44,251.85,268.73,209.68,195.36,197.52,219.78,242.97,269.62,226.38,226.24,212.81,215.22,202.3,226.72,272.97,284.55,226.34,206.61,204.34,214.45,220.13,273.63,260.69,227.37,215.75,196.42,216.19,239.53,271.41,265.95,229.43,218.02,227.76,235.88,244.29,274.61,280.08,235.97,224.69,218.61,232.54,247.14,276,283.58,222,229.52,225.06,229.48,235.93,262.91,286.05,253.4,227.66,219.73,223.57,239.95,280.28,291.67,238.19,216.11,209.55,210.91,236.61,281.82,276.87,222.88,196.31,201.28,207.27,224.35,294.95,300.69,254.42,217.47,185.88,191.49,209.29,257.55,246.76,205.2,184.91,194.66,187.59,208.14
"4318","county","Stearns County","driving","","Minnesota","United States",100,104,93.25,109.99,88.28,81.2,88.68,111.56,104.21,103.28,111.49,134.88,142.02,99.64,96.2,101.34,101.13,110.07,144.77,134.57,89.88,99.46,99.94,100.99,114.04,138.14,142.12,97.8,101.4,109.19,102.51,111.4,154.62,153.01,109.2,123.31,110.07,108.13,114.69,148.92,179.22,120.78,104.63,108.54,108.18,120.53,159.29,173.69,123.38,106.98,112.77,108.68,116,146.47,152.23,106.49,99.74,106.64,109.3,106.57,122.76,110.41,79.69,84.57,76.48,71.07,67.96,79.91,66.21,51.05,67.41,61.7,63.23,72.57,77.72,44.51,39.01,56.52,59.5,61.12,60.76,67.27,61.16,51.04,63.15,66.82,67.53,68.02,82.22,71.34,41.84,66.82,71.34,78.19,77.47,93.06,83.06,69.97,79.62,80.43,84.99,84.18,99.48,88.6,72.44,88.42,82.22,92.45,94.58,117.33,99.42,82.85,93.78,90.81,97.55,103.56,123.08,98.61,82.78,NA,NA,101.25,114.93,138.92,111.98,94.01,123.99,126.9,129.32,140.49,171.44,132.03,110.32,125.02,131.96,144.23,148.69,167.97,136.37,117.84,150.33,133.67,143.06,152.72,181.06,152.44,140.45,156.25,146.38,154.46,167.84,196.11,166.19,152.37,161.34,168.4,175.32,168.81,209.56,176.17,144.73,160.72,166.91,178.6,190.79,213.75,195.85,164.66,168.12,172.13,178.37,212.04,194.52,135.64,187.66,172.59,172.09,170.68,188.54,223.81,182.52,175.85,175.77,166.22,181.73,190.44,219.76,205.12,179.96,165.08,166.89,174.21,189.44,233.53,195.07,168.06,172.82,176.71,179.84,196.86,221.8,199.83,173.43,179.77,172.34,181.17,192.3,224.41,210.86,178.71,175.12,177.86,170.52,190.66,214.4,212.5,179.84,184.35,178.62,186.41,199.85,243.67,220.49,183.82,174.31,177.03,179.38,194.51,222.1,202.74,169.37,164.77,173.24,179.92,189.04,236.91,189.67,158.06,176.66,163.33,168.61,172.11,205.71,198.63,151.31,160.94,163.1,162.58,171.92
