geo_type,region,transportation_type,alternative_name,sub-region,country,date,count
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-15,214.36
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-16,117.2
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-17,121.83
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-18,110.79
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-19,108.53
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-20,110.06
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-21,151.17
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-22,177.59
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-23,99.64
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-24,104.19
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-25,106.78
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-26,109.99
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-27,132.18
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-28,184.95
county,Sedgwick County,walking,NA,Kansas,United States,2020-02-29,202.48
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-01,110.13
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-02,122.7
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-03,124.64
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-04,129.37
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-05,133.09
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-06,177.88
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-07,201.24
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-08,113.37
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-09,109.58
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-10,117.13
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-11,153.17
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-12,141.07
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-13,143.8
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-14,139.94
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-15,79.88
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-16,96.79
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-17,101.9
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-18,97.41
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-19,104.48
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-20,99.34
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-21,95.26
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-22,61.66
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-23,89.58
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-24,88.78
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-25,89.4
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-26,87.65
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-27,94.24
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-28,76.79
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-29,72.96
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-30,79.3
county,Sedgwick County,walking,NA,Kansas,United States,2020-03-31,91.33
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-01,91.87
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-02,83.93
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-03,80.87
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-04,76.75
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-05,69.21
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-06,82.47
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-07,92.09
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-08,102.99
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-09,96.87
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-10,116.47
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-11,99.05
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-12,51.2
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-13,77.88
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-14,79.63
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-15,99.42
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-16,97.05
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-17,91.14
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-18,105.58
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-19,82.69
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-20,105.32
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-21,107
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-22,81.63
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-23,116
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-24,109.55
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-25,106.81
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-26,93.44
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-27,100.55
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-28,117.75
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-29,112.57
county,Sedgwick County,walking,NA,Kansas,United States,2020-04-30,115.85
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-01,143.8
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-02,127.44
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-03,108.56
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-04,130.36
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-05,138.99
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-06,129.96
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-07,106.2
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-08,151.28
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-09,144.17
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-10,104.34
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-11,97.27
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-12,87.76
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-13,125.8
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-14,171.98
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-15,173.76
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-16,149.96
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-17,138.85
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-18,164.18
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-19,180.94
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-20,178.1
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-21,159.73
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-22,195.92
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-23,176.06
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-24,143
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-25,117.24
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-26,162.46
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-27,181.92
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-28,182.58
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-29,215.34
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-30,218.55
county,Sedgwick County,walking,NA,Kansas,United States,2020-05-31,167.75
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-01,180.28
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-02,167.6
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-03,174.31
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-04,176.97
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-05,210.86
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-06,233.35
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-07,142.38
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-08,186.44
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-09,180.83
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-10,193.8
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-11,191.03
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-12,241.62
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-13,239.72
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-14,149.89
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-15,176.97
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-16,173.36
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-17,186.48
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-18,204.05
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-19,224.67
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-20,256.16
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-21,140.71
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-22,190.01
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-23,206.52
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-24,209.4
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-25,226.57
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-26,265.05
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-27,242.38
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-28,150.84
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-29,180.43
county,Sedgwick County,walking,NA,Kansas,United States,2020-06-30,192.97
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-01,194.42
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-02,202.59
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-03,205.28
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-04,167.46
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-05,144.1
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-06,185.6
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-07,198.36
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-08,216.73
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-09,193.51
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-10,223.54
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-11,225.55
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-12,159.62
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-13,186.08
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-14,194.24
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-15,205.43
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-16,201.31
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-17,231.71
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-18,219.1
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-19,145.59
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-20,178.28
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-21,188.48
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-22,190.96
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-23,214.43
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-24,222.05
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-25,234.73
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-26,145.12
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-27,182.51
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-28,192.2
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-29,196.5
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-30,202.15
county,Sedgwick County,walking,NA,Kansas,United States,2020-07-31,246.17
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-01,233.64
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-02,159.22
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-03,192.16
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-04,191.14
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-05,182.91
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-06,193.7
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-07,230.65
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-08,223.72
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-09,157.65
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-10,191.73
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-11,200.8
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-12,200.07
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-13,228.61
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-14,230.76
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-15,221.79
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-16,157.07
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-17,184.07
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-18,194.46
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-19,197.59
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-20,204.34
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-21,258.71
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-22,219.68
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-23,155.65
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-24,176.57
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-25,179.74
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-26,179.23
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-27,181.45
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-28,228.32
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-29,200.73
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-30,157.25
county,Sedgwick County,walking,NA,Kansas,United States,2020-08-31,166.58
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-01,180.69
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-02,177.77
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-03,193.48
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-04,231.49
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-05,210.9
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-06,160.06
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-07,135.57
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-08,155.94
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-09,152.26
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-10,170.55
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-11,213.63
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-12,239.14
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-13,159.95
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-14,174.96
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-15,167.09
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-16,204.19
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-17,191.95
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-18,233.56
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-19,230.28
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-20,141.62
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-21,155.21
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-22,164.72
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-23,173.29
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-24,199.74
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-25,234.15
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-26,250.04
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-27,143.62
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-28,157.94
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-29,179.23
county,Sedgwick County,walking,NA,Kansas,United States,2020-09-30,176.38
county,Sedgwick County,walking,NA,Kansas,United States,2020-10-01,188.45
county,Sedgwick County,walking,NA,Kansas,United States,2020-10-02,230.79
county,Sedgwick County,walking,NA,Kansas,United States,2020-10-03,214.98
county,Seward County,driving,NA,Kansas,United States,2020-01-13,100
county,Seward County,driving,NA,Kansas,United States,2020-01-14,111.49
county,Seward County,driving,NA,Kansas,United States,2020-01-15,108.97
county,Seward County,driving,NA,Kansas,United States,2020-01-16,93.74
county,Seward County,driving,NA,Kansas,United States,2020-01-17,120.16
county,Seward County,driving,NA,Kansas,United States,2020-01-18,122.86
county,Seward County,driving,NA,Kansas,United States,2020-01-19,95.67
county,Seward County,driving,NA,Kansas,United States,2020-01-20,96.39
county,Seward County,driving,NA,Kansas,United States,2020-01-21,93.5
county,Seward County,driving,NA,Kansas,United States,2020-01-22,100
county,Seward County,driving,NA,Kansas,United States,2020-01-23,102.23
county,Seward County,driving,NA,Kansas,United States,2020-01-24,89.47
county,Seward County,driving,NA,Kansas,United States,2020-01-25,120.76
county,Seward County,driving,NA,Kansas,United States,2020-01-26,91.52
county,Seward County,driving,NA,Kansas,United States,2020-01-27,102.11
county,Seward County,driving,NA,Kansas,United States,2020-01-28,77.92
county,Seward County,driving,NA,Kansas,United States,2020-01-29,109.51
county,Seward County,driving,NA,Kansas,United States,2020-01-30,106.38
county,Seward County,driving,NA,Kansas,United States,2020-01-31,117.03
county,Seward County,driving,NA,Kansas,United States,2020-02-01,124.55
county,Seward County,driving,NA,Kansas,United States,2020-02-02,80.69
county,Seward County,driving,NA,Kansas,United States,2020-02-03,81.53
county,Seward County,driving,NA,Kansas,United States,2020-02-04,90.73
county,Seward County,driving,NA,Kansas,United States,2020-02-05,104.57
county,Seward County,driving,NA,Kansas,United States,2020-02-06,103.85
county,Seward County,driving,NA,Kansas,United States,2020-02-07,110.53
county,Seward County,driving,NA,Kansas,United States,2020-02-08,121.36
county,Seward County,driving,NA,Kansas,United States,2020-02-09,93.8
county,Seward County,driving,NA,Kansas,United States,2020-02-10,100
county,Seward County,driving,NA,Kansas,United States,2020-02-11,109.27
county,Seward County,driving,NA,Kansas,United States,2020-02-12,113.06
county,Seward County,driving,NA,Kansas,United States,2020-02-13,105.05
county,Seward County,driving,NA,Kansas,United States,2020-02-14,137.61
county,Seward County,driving,NA,Kansas,United States,2020-02-15,187.73
county,Seward County,driving,NA,Kansas,United States,2020-02-16,135.44
county,Seward County,driving,NA,Kansas,United States,2020-02-17,107.88
county,Seward County,driving,NA,Kansas,United States,2020-02-18,115.46
county,Seward County,driving,NA,Kansas,United States,2020-02-19,101.87
county,Seward County,driving,NA,Kansas,United States,2020-02-20,122.32
county,Seward County,driving,NA,Kansas,United States,2020-02-21,125.39
county,Seward County,driving,NA,Kansas,United States,2020-02-22,129.48
county,Seward County,driving,NA,Kansas,United States,2020-02-23,106.38
county,Seward County,driving,NA,Kansas,United States,2020-02-24,103.61
county,Seward County,driving,NA,Kansas,United States,2020-02-25,103.07
county,Seward County,driving,NA,Kansas,United States,2020-02-26,112.64
county,Seward County,driving,NA,Kansas,United States,2020-02-27,123.71
county,Seward County,driving,NA,Kansas,United States,2020-02-28,136.28
county,Seward County,driving,NA,Kansas,United States,2020-02-29,138.45
county,Seward County,driving,NA,Kansas,United States,2020-03-01,113.96
county,Seward County,driving,NA,Kansas,United States,2020-03-02,121.42
county,Seward County,driving,NA,Kansas,United States,2020-03-03,123.1
county,Seward County,driving,NA,Kansas,United States,2020-03-04,121.66
county,Seward County,driving,NA,Kansas,United States,2020-03-05,123.1
county,Seward County,driving,NA,Kansas,United States,2020-03-06,146.03
county,Seward County,driving,NA,Kansas,United States,2020-03-07,152.83
county,Seward County,driving,NA,Kansas,United States,2020-03-08,115.04
county,Seward County,driving,NA,Kansas,United States,2020-03-09,115.82
county,Seward County,driving,NA,Kansas,United States,2020-03-10,112.09
county,Seward County,driving,NA,Kansas,United States,2020-03-11,114.14
county,Seward County,driving,NA,Kansas,United States,2020-03-12,117.99
county,Seward County,driving,NA,Kansas,United States,2020-03-13,159.15
county,Seward County,driving,NA,Kansas,United States,2020-03-14,141.76
county,Seward County,driving,NA,Kansas,United States,2020-03-15,114.68
county,Seward County,driving,NA,Kansas,United States,2020-03-16,118.95
county,Seward County,driving,NA,Kansas,United States,2020-03-17,132.31
county,Seward County,driving,NA,Kansas,United States,2020-03-18,121.66
county,Seward County,driving,NA,Kansas,United States,2020-03-19,121.48
county,Seward County,driving,NA,Kansas,United States,2020-03-20,130.32
county,Seward County,driving,NA,Kansas,United States,2020-03-21,125.51
county,Seward County,driving,NA,Kansas,United States,2020-03-22,106.74
county,Seward County,driving,NA,Kansas,United States,2020-03-23,97.89
county,Seward County,driving,NA,Kansas,United States,2020-03-24,104.93
county,Seward County,driving,NA,Kansas,United States,2020-03-25,95.97
county,Seward County,driving,NA,Kansas,United States,2020-03-26,92.06
county,Seward County,driving,NA,Kansas,United States,2020-03-27,104.33
county,Seward County,driving,NA,Kansas,United States,2020-03-28,86.76
county,Seward County,driving,NA,Kansas,United States,2020-03-29,74.85
county,Seward County,driving,NA,Kansas,United States,2020-03-30,67.51
county,Seward County,driving,NA,Kansas,United States,2020-03-31,71
county,Seward County,driving,NA,Kansas,United States,2020-04-01,74.31
county,Seward County,driving,NA,Kansas,United States,2020-04-02,70.88
county,Seward County,driving,NA,Kansas,United States,2020-04-03,84
county,Seward County,driving,NA,Kansas,United States,2020-04-04,76.35
county,Seward County,driving,NA,Kansas,United States,2020-04-05,64.5
county,Seward County,driving,NA,Kansas,United States,2020-04-06,66.85
county,Seward County,driving,NA,Kansas,United States,2020-04-07,77.8
county,Seward County,driving,NA,Kansas,United States,2020-04-08,70.46
county,Seward County,driving,NA,Kansas,United States,2020-04-09,64.98
county,Seward County,driving,NA,Kansas,United States,2020-04-10,77.38
county,Seward County,driving,NA,Kansas,United States,2020-04-11,61.97
county,Seward County,driving,NA,Kansas,United States,2020-04-12,51.62
county,Seward County,driving,NA,Kansas,United States,2020-04-13,61.49
county,Seward County,driving,NA,Kansas,United States,2020-04-14,70.04
county,Seward County,driving,NA,Kansas,United States,2020-04-15,69.43
county,Seward County,driving,NA,Kansas,United States,2020-04-16,91.88
county,Seward County,driving,NA,Kansas,United States,2020-04-17,91.58
county,Seward County,driving,NA,Kansas,United States,2020-04-18,82.79
county,Seward County,driving,NA,Kansas,United States,2020-04-19,72.14
county,Seward County,driving,NA,Kansas,United States,2020-04-20,78.46
county,Seward County,driving,NA,Kansas,United States,2020-04-21,76.65
county,Seward County,driving,NA,Kansas,United States,2020-04-22,86.1
county,Seward County,driving,NA,Kansas,United States,2020-04-23,87.91
county,Seward County,driving,NA,Kansas,United States,2020-04-24,89.53
county,Seward County,driving,NA,Kansas,United States,2020-04-25,78.1
county,Seward County,driving,NA,Kansas,United States,2020-04-26,71.84
county,Seward County,driving,NA,Kansas,United States,2020-04-27,78.16
county,Seward County,driving,NA,Kansas,United States,2020-04-28,80.75
county,Seward County,driving,NA,Kansas,United States,2020-04-29,85.02
county,Seward County,driving,NA,Kansas,United States,2020-04-30,94.4
county,Seward County,driving,NA,Kansas,United States,2020-05-01,99.76
county,Seward County,driving,NA,Kansas,United States,2020-05-02,98.01
county,Seward County,driving,NA,Kansas,United States,2020-05-03,88.33
county,Seward County,driving,NA,Kansas,United States,2020-05-04,89.23
county,Seward County,driving,NA,Kansas,United States,2020-05-05,95.31
county,Seward County,driving,NA,Kansas,United States,2020-05-06,96.15
county,Seward County,driving,NA,Kansas,United States,2020-05-07,93.14
county,Seward County,driving,NA,Kansas,United States,2020-05-08,117.75
county,Seward County,driving,NA,Kansas,United States,2020-05-09,98.32
county,Seward County,driving,NA,Kansas,United States,2020-05-10,78.28
county,Seward County,driving,NA,Kansas,United States,2020-05-11,NA
county,Seward County,driving,NA,Kansas,United States,2020-05-12,NA
county,Seward County,driving,NA,Kansas,United States,2020-05-13,116
county,Seward County,driving,NA,Kansas,United States,2020-05-14,111.61
county,Seward County,driving,NA,Kansas,United States,2020-05-15,110.11
county,Seward County,driving,NA,Kansas,United States,2020-05-16,112.03
county,Seward County,driving,NA,Kansas,United States,2020-05-17,88.09
county,Seward County,driving,NA,Kansas,United States,2020-05-18,128.7
county,Seward County,driving,NA,Kansas,United States,2020-05-19,109.51
county,Seward County,driving,NA,Kansas,United States,2020-05-20,121.96
county,Seward County,driving,NA,Kansas,United States,2020-05-21,143.14
county,Seward County,driving,NA,Kansas,United States,2020-05-22,153.19
county,Seward County,driving,NA,Kansas,United States,2020-05-23,133.69
county,Seward County,driving,NA,Kansas,United States,2020-05-24,132.07
county,Seward County,driving,NA,Kansas,United States,2020-05-25,95.31
county,Seward County,driving,NA,Kansas,United States,2020-05-26,133.81
county,Seward County,driving,NA,Kansas,United States,2020-05-27,125.75
county,Seward County,driving,NA,Kansas,United States,2020-05-28,136.64
county,Seward County,driving,NA,Kansas,United States,2020-05-29,158.24
county,Seward County,driving,NA,Kansas,United States,2020-05-30,138.69
county,Seward County,driving,NA,Kansas,United States,2020-05-31,110.53
county,Seward County,driving,NA,Kansas,United States,2020-06-01,140.85
county,Seward County,driving,NA,Kansas,United States,2020-06-02,134.12
county,Seward County,driving,NA,Kansas,United States,2020-06-03,126.65
county,Seward County,driving,NA,Kansas,United States,2020-06-04,153.97
county,Seward County,driving,NA,Kansas,United States,2020-06-05,164.02
county,Seward County,driving,NA,Kansas,United States,2020-06-06,157.64
county,Seward County,driving,NA,Kansas,United States,2020-06-07,139.95
county,Seward County,driving,NA,Kansas,United States,2020-06-08,149.4
county,Seward County,driving,NA,Kansas,United States,2020-06-09,133.63
county,Seward County,driving,NA,Kansas,United States,2020-06-10,147.53
county,Seward County,driving,NA,Kansas,United States,2020-06-11,150.42
county,Seward County,driving,NA,Kansas,United States,2020-06-12,171.84
county,Seward County,driving,NA,Kansas,United States,2020-06-13,159.45
county,Seward County,driving,NA,Kansas,United States,2020-06-14,146.99
county,Seward County,driving,NA,Kansas,United States,2020-06-15,144.22
county,Seward County,driving,NA,Kansas,United States,2020-06-16,154.99
county,Seward County,driving,NA,Kansas,United States,2020-06-17,169.01
county,Seward County,driving,NA,Kansas,United States,2020-06-18,163.54
county,Seward County,driving,NA,Kansas,United States,2020-06-19,178.7
county,Seward County,driving,NA,Kansas,United States,2020-06-20,188.57
county,Seward County,driving,NA,Kansas,United States,2020-06-21,139.89
county,Seward County,driving,NA,Kansas,United States,2020-06-22,154.39
county,Seward County,driving,NA,Kansas,United States,2020-06-23,178.28
county,Seward County,driving,NA,Kansas,United States,2020-06-24,169.43
county,Seward County,driving,NA,Kansas,United States,2020-06-25,176.29
county,Seward County,driving,NA,Kansas,United States,2020-06-26,200.72
county,Seward County,driving,NA,Kansas,United States,2020-06-27,180.39
county,Seward County,driving,NA,Kansas,United States,2020-06-28,143.62
county,Seward County,driving,NA,Kansas,United States,2020-06-29,142.3
county,Seward County,driving,NA,Kansas,United States,2020-06-30,145.01
county,Seward County,driving,NA,Kansas,United States,2020-07-01,158.3
county,Seward County,driving,NA,Kansas,United States,2020-07-02,177.5
county,Seward County,driving,NA,Kansas,United States,2020-07-03,171.96
county,Seward County,driving,NA,Kansas,United States,2020-07-04,153.91
county,Seward County,driving,NA,Kansas,United States,2020-07-05,132.31
county,Seward County,driving,NA,Kansas,United States,2020-07-06,149.22
county,Seward County,driving,NA,Kansas,United States,2020-07-07,151.56
county,Seward County,driving,NA,Kansas,United States,2020-07-08,155.35
county,Seward County,driving,NA,Kansas,United States,2020-07-09,154.75
county,Seward County,driving,NA,Kansas,United States,2020-07-10,178.16
county,Seward County,driving,NA,Kansas,United States,2020-07-11,165.52
county,Seward County,driving,NA,Kansas,United States,2020-07-12,144.46
county,Seward County,driving,NA,Kansas,United States,2020-07-13,163.72
